,carpeta_numero,nombre_imagen,textura
301,2119346028009084580,"[['2019-08-27_00-29-16_UTC_3.jpg'], ['2119346028009084580_1.jpg'], ['2119346028009084580_2.jpg']]","[[['floral']], [['floral']], [['floral', 'print']]]"
302,2119865447353410757,"[['2019-08-27_17-41-15_UTC_2.jpg'], ['2119865447353410757_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
303,2123656050574698428,"[['2019-09-01_23-12-30_UTC_2.jpg'], ['2123656050574698428_1.jpg']]","[[['floral', 'print']], [['floral']]]"
304,2127271200238126915,"[['2019-09-06_22-55-10_UTC_3.jpg'], ['2127271200238126915_1.jpg'], ['2127271200238126915_2.jpg']]","[[['floral']], [['print']], [['floral']]]"
305,2128689356605419285,[['2128689356605419285.jpg']],[[['floral']]]
306,2131629054831100014,[['2131629054831100014.jpg']],[[['floral']]]
307,2132361428409909093,"[['2019-09-13_23-28-32_UTC_4.jpg'], ['2132361428409909093_1.jpg'], ['2132361428409909093_2.jpg'], ['2132361428409909093_3.jpg']]","[[['floral']], [['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
308,2133865036741836841,[['2133865036741836841.jpg']],[[['print']]]
309,2137981329338198691,[['2137981329338198691.jpg']],"[[['floral', 'print']]]"
310,2138917851813946634,"[['2019-09-23_00-34-59_UTC_2.jpg'], ['2138917851813946634_1.jpg']]","[[['floral', 'print']], [['floral']]]"
311,2139473255207845837,[['2139473255207845837.jpg']],[[['print']]]
312,2145264961933250707,"[['2019-10-01_18-45-33_UTC_3.jpg'], ['2145264961933250707_1.jpg'], ['2145264961933250707_2.jpg']]","[[['print']], [['print']], [['print']]]"
313,2148354143744329611,[['2148354143744329611.jpg']],"[[['floral', 'print']]]"
