,carpeta_numero,nombre_imagen,prediccion
506,2899999016856523655,[['2899999016856523655.jpg']],[['Dress']]
507,2900005042930433406,[['2900005042930433406.jpg']],[['Dress']]
508,2902889052677472662,[['2902889052677472662.jpg']],[['Jacket']]
509,2902931731373351911,[['2902931731373351911.jpg']],[['Dress']]
510,2902933886993749272,[['2902933886993749272.jpg']],[['Dress']]
511,2903591432108892024,[['2903591432108892024.jpg']],[['Dress']]
512,2903592068745468417,[['2903592068745468417.jpg']],[['Tee']]
513,2905766959452079972,[['2905766959452079972.jpg']],[['Blouse']]
514,2909355307907200718,[['2909355307907200718.jpg']],[['Dress']]
515,2913074112948924818,[['2913074112948924818.jpg']],[['Skirt']]
516,2913075682583338009,[['2913075682583338009.jpg']],[['Dress']]
517,2913078336806073342,[['2913078336806073342.jpg']],[['Dress']]
518,2918084976081097387,"[['2022-09-02_01-40-58_UTC_5.jpg'], ['2918084976081097387_1.jpg'], ['2918084976081097387_2.jpg'], ['2918084976081097387_3.jpg'], ['2918084976081097387_4.jpg']]","[['Top'], ['Top'], ['Dress'], ['Dress'], ['Dress']]"
519,2918127424970933359,[['2918127424970933359.jpg']],[['Tee']]
520,2918393725945902095,"[['2022-09-02_11-54-24_UTC_5.jpg'], ['2918393725945902095_1.jpg'], ['2918393725945902095_2.jpg'], ['2918393725945902095_3.jpg'], ['2918393725945902095_4.jpg']]","[['Top'], ['Dress'], ['Top'], ['Dress'], ['Tee']]"
521,2919540304752614488,[['2919540304752614488.jpg']],[['Dress']]
522,2925372694498518631,[['2925372694498518631.jpg']],[['Skirt']]
523,2925384671635544277,[['2925384671635544277.jpg']],[['Jacket']]
524,2925394947294456802,[['2925394947294456802.jpg']],[['Shorts']]
525,2925984857830969172,"[['2022-09-12_23-16-37_UTC_2.jpg'], ['2925984857830969172_1.jpg']]","[['Tee'], ['Blouse']]"
526,2925991115481338473,[['2925991115481338473.jpg']],[['Dress']]
527,2930414888099979754,[['2930414888099979754.jpg']],[['Blouse']]
528,2939481233626327700,[['2939481233626327700.jpg']],[['Dress']]
529,2939805999364866549,[['2939805999364866549.jpg']],[['Dress']]
530,2940506692577071782,[['2940506692577071782.jpg']],[['Dress']]
531,2941151379617388319,"[['2022-10-03_21-29-48_UTC_6.jpg'], ['2941151379617388319_1.jpg'], ['2941151379617388319_2.jpg'], ['2941151379617388319_3.jpg'], ['2941151379617388319_4.jpg'], ['2941151379617388319_5.jpg']]","[['Jeans'], ['Shorts'], ['Tee'], ['Shorts'], ['Shorts'], ['Sweater']]"
532,2947545114139605366,"[['2022-10-12_17-13-00_UTC_2.jpg'], ['2947545114139605366_1.jpg']]","[['Jeans'], ['Dress']]"
533,2951400073981324607,[['2951400073981324607.jpg']],[['Top']]
534,2958692717467957380,[['2958692717467957380.jpg']],[['Dress']]
