,carpeta_numero,nombre_imagen,prediccion
171,1766445603052721069,[['1766445603052721069.jpg']],[['Sweater']]
172,1767882480376968409,[['1767882480376968409.jpg']],[['Shorts']]
173,1771487280444282369,[['1771487280444282369.jpg']],[['Blouse']]
174,1775757827059650124,[['1775757827059650124.jpg']],[['Dress']]
175,1776476999662116497,[['1776476999662116497.jpg']],[['Jacket']]
176,1781658247360904032,[['1781658247360904032.jpg']],[['Tee']]
177,1783750050918529261,[['1783750050918529261.jpg']],[['Shorts']]
178,1785237218786614647,[['1785237218786614647.jpg']],[['Jacket']]
179,1786682401134972810,[['1786682401134972810.jpg']],[['Top']]
180,1789371497162507100,[['1789371497162507100.jpg']],[['Tee']]
181,1793738576053624511,[['1793738576053624511.jpg']],[['Shorts']]
182,1798937708774878652,[['1798937708774878652.jpg']],[['Tee']]
183,1803432189767363453,[['1803432189767363453.jpg']],[['Sweater']]
184,1805199124230117436,[['1805199124230117436.jpg']],[['Skirt']]
185,1807649987506982162,[['1807649987506982162.jpg']],[['Tee']]
186,1812439075060427280,[['1812439075060427280.jpg']],[['Blouse']]
187,1812797107669775649,[['1812797107669775649.jpg']],[['Sweater']]
188,1813162538762777859,[['1813162538762777859.jpg']],[['Skirt']]
189,1813886564955095113,[['1813886564955095113.jpg']],[['Dress']]
190,1815285740528066977,[['1815285740528066977.jpg']],[['Blouse']]
191,1816098212967033188,[['1816098212967033188.jpg']],[['Dress']]
192,1817488580946086214,[['1817488580946086214.jpg']],[['Shorts']]
193,1818350494756478715,[['1818350494756478715.jpg']],[['Skirt']]
194,1821497464916349699,[['1821497464916349699.jpg']],[['Top']]
195,1822120366279827082,[['1822120366279827082.jpg']],[['Dress']]
196,1824364008424038157,[['1824364008424038157.jpg']],[['Blouse']]
197,1832362659725327576,[['1832362659725327576.jpg']],[['Skirt']]
198,1833631206392755845,[['1833631206392755845.jpg']],[['Tee']]
199,1839557498116224816,[['1839557498116224816.jpg']],[['Tee']]
200,1843066387402852845,[['1843066387402852845.jpg']],[['Dress']]
201,1844501185300485174,[['1844501185300485174.jpg']],[['Jacket']]
202,1845425757382222312,[['1845425757382222312.jpg']],[['Top']]
203,1847391293095629839,[['1847391293095629839.jpg']],[['Jacket']]
204,1851082958339761238,[['1851082958339761238.jpg']],[['Dress']]
205,1855544289256261048,[['1855544289256261048.jpg']],[['Blouse']]
