post_id,sentiment_label,prediccion,date_local,likes,comments,textura,Usuario
1517057822034255074,4.170731707317073,[['Shorts']],2017-05-18_00-30-06_UTC,6065,44,"[[['floral', 'print']]]",tutivargasm
1527192634946557559,4.246753246753247,[['Sweater']],2017-06-01_00-06-10_UTC,5727,80,[[['print']]],tutivargasm
1530834822049906377,4.288135593220339,[['Blouse']],2017-06-06_00-42-33_UTC,4851,59,[[['floral']]],tutivargasm
1532936550706663336,4.529411764705882,[['Blouse']],2017-06-08_22-18-18_UTC,10143,53,"[[['floral', 'print']]]",tutivargasm
1539316919920084032,4.025,[['Shorts']],2017-06-17_17-34-58_UTC,4825,41,"[[['floral', 'print']]]",tutivargasm
1543808190885728302,4.416666666666667,[['Blouse']],2017-06-23_22-18-19_UTC,5785,48,[[['floral']]],tutivargasm
1546025657754189862,4.6,[['Tee']],2017-06-26_23-44-02_UTC,4091,32,"[[['floral', 'print']]]",tutivargasm
1546758329313212011,4.394736842105263,[['Dress']],2017-06-27_23-59-43_UTC,6350,79,[[['print']]],tutivargasm
1548230631946978721,4.276315789473684,[['Jeans']],2017-06-30_00-44-55_UTC,5290,77,"[[['floral', 'print']]]",tutivargasm
1549391012522371356,4.028301886792453,[['Dress']],2017-07-01_15-10-23_UTC,12301,112,"[[['floral', 'print']]]",tutivargasm
1550823087905493467,4.4135135135135135,[['Jeans']],2017-07-03_14-35-40_UTC,14474,392,[[['floral']]],tutivargasm
1555190450943720005,4.386666666666667,[['Tee']],2017-07-09_15-12-50_UTC,10992,79,[[['print']]],tutivargasm
1556215750183965778,3.890625,[['Dress']],2017-07-11_01-09-55_UTC,10693,67,"[[['floral', 'print']]]",tutivargasm
1560475843704650615,4.163265306122449,[['Tee']],2017-07-16_22-13-58_UTC,6794,57,[[['print']]],tutivargasm
1563400608631143832,4.492307692307692,[['Dress']],2017-07-20_23-04-57_UTC,7238,66,[[['print']]],tutivargasm
1567082982275405892,3.7058823529411766,[['Dress']],2017-07-26_01-01-10_UTC,6521,73,"[[['floral', 'print']]]",tutivargasm
1567537228175374026,4.0,[['Dress']],2017-07-26_16-03-41_UTC,8299,64,"[[['floral', 'print']]]",tutivargasm
1567755299552866793,4.5,[['Jacket']],2017-07-26_23-16-57_UTC,9849,57,"[[['floral', 'print']]]",tutivargasm
1568316104321053786,4.309523809523809,[['Tee']],2017-07-27_17-51-10_UTC,7499,44,[[['print']]],tutivargasm
1574054195744856821,4.181818181818182,[['Dress']],2017-08-04_15-51-44_UTC,7151,73,[[['print']]],tutivargasm
1580830289898515632,4.377777777777778,[['Shorts']],2017-08-14_00-14-37_UTC,5789,48,"[[['floral', 'print']]]",tutivargasm
1588076550473173485,4.0,[['Tee']],2017-08-24_00-11-39_UTC,8213,51,[[['print']]],tutivargasm
1588832670968648947,4.072289156626506,[['Jacket']],2017-08-25_01-13-55_UTC,11544,95,"[[['floral', 'print']]]",tutivargasm
1593930945358725319,4.317073170731708,[['Tee']],2017-09-01_02-03-17_UTC,4828,42,[[['print']]],tutivargasm
1601109834162216887,4.63855421686747,[['Tee']],2017-09-10_23-46-27_UTC,11427,87,"[[['floral', 'print']]]",tutivargasm
1604697158494012113,4.574561403508772,[['Shorts']],2017-09-15_22-33-49_UTC,11075,242,"[[['floral', 'print']]]",tutivargasm
1610288205286820255,4.444444444444445,[['Tee']],2017-09-23_15-42-14_UTC,9737,60,"[[['floral', 'print']]]",tutivargasm
1611022608849782128,3.8297872340425534,[['Skirt']],2017-09-24_16-01-22_UTC,7397,56,"[[['floral', 'print']]]",tutivargasm
1614850659194878169,4.0,[['Dress']],2017-09-29_22-47-01_UTC,11909,125,"[[['floral', 'print']]]",tutivargasm
1618512904550459838,4.179856115107913,[['Jacket']],2017-10-05_00-03-15_UTC,10636,146,[[['print']]],tutivargasm
1622207597729807625,4.217391304347826,[['Dress']],2017-10-10_02-23-56_UTC,6203,56,"[[['floral', 'print']]]",tutivargasm
1622966104263231481,3.921641791044776,[['Sweater']],2017-10-11_03-30-57_UTC,9027,277,"[[['floral', 'print']]]",tutivargasm
1631499143423590222,4.383561643835616,[['Skirt']],2017-10-22_22-04-35_UTC,13088,80,"[[['floral', 'print']]]",tutivargasm
1632984551470894348,3.934210526315789,[['Dress']],2017-10-24_23-15-49_UTC,11363,86,[[['floral']]],tutivargasm
1635099377596733298,4.093023255813954,[['Blouse']],2017-10-27_21-17-36_UTC,10283,46,"[[['floral', 'print']]]",tutivargasm
1635239116278833407,4.173076923076923,[['Skirt']],2017-10-28_01-55-15_UTC,9558,57,"[[['floral', 'print']]]",tutivargasm
1636339851779143296,4.166666666666667,[['Skirt']],2017-10-29_14-22-12_UTC,9463,33,"[[['floral', 'print']]]",tutivargasm
1638157326842001516,4.282051282051282,[['Sweater']],2017-11-01_02-33-12_UTC,7956,45,"[[['floral', 'print']]]",tutivargasm
1638865875456999883,4.242424242424242,[['Blouse']],2017-11-02_02-00-58_UTC,5034,35,[[['floral']]],tutivargasm
1648956513355435202,4.581769436997319,[['Jeans']],2017-11-16_00-09-16_UTC,11201,391,[[['print']]],tutivargasm
1654758770541875843,3.866666666666666,[['Dress']],2017-11-24_00-17-19_UTC,11666,108,"[[['floral', 'print']]]",tutivargasm
1658375375771500154,4.488636363636363,[['Jacket']],2017-11-29_00-02-52_UTC,11281,93,"[[['floral', 'print']]]",tutivargasm
1662719587610573984,4.0701754385964914,[['Jacket']],2017-12-04_23-54-02_UTC,12267,69,[[['print']]],tutivargasm
1662736708566575016,4.326086956521739,[['Dress']],2017-12-05_00-28-03_UTC,11733,49,"[[['floral', 'print']]]",tutivargasm
1663447254282761048,4.0,[['Skirt']],2017-12-05_23-59-47_UTC,8686,54,[[['print']]],tutivargasm
1664202194349239376,3.3095238095238093,[['Tee']],2017-12-07_00-59-42_UTC,10640,50,[[['floral']]],tutivargasm
1664908923777145101,4.340909090909091,[['Dress']],2017-12-08_00-23-51_UTC,6813,51,"[[['floral', 'print']]]",tutivargasm
1666826716525117125,4.694915254237288,[['Blouse']],2017-12-10_15-54-10_UTC,8617,65,[[['print']]],tutivargasm
1678687172797810029,4.2926829268292686,[['Sweater']],2017-12-27_00-38-46_UTC,11566,90,"[[['floral', 'print']]]",tutivargasm
1684155655190989696,3.923076923076923,[['Blouse']],2018-01-03_13-43-40_UTC,6847,58,[[['print']]],tutivargasm
1684480702719784103,4.223529411764706,[['Dress']],2018-01-04_00-29-29_UTC,11160,100,"[[['floral', 'print']]]",tutivargasm
1685163560677473066,4.205479452054795,[['Dress']],2018-01-04_23-06-12_UTC,16140,84,"[[['floral', 'print']]]",tutivargasm
1685568167006385164,4.080645161290323,[['Blouse']],2018-01-05_12-30-05_UTC,11514,68,[[['print']]],tutivargasm
1690247593375579776,3.787878787878788,[['Jacket']],2018-01-11_23-27-16_UTC,14018,113,[[['floral']]],tutivargasm
1695827148941434041,4.25,[['Top']],2018-01-19_16-12-51_UTC,11399,67,[[['print']]],tutivargasm
1704776641065946447,4.282122905027933,[['Blouse']],2018-02-01_00-33-53_UTC,21853,398,"[[['floral', 'print']]]",tutivargasm
1709088503462920377,4.151162790697675,[['Blouse']],2018-02-06_23-20-47_UTC,16264,98,[[['print']]],tutivargasm
1711805938750279793,4.163934426229508,[['Jacket']],2018-02-10_17-19-51_UTC,20724,124,[[['print']]],tutivargasm
1712742999036764482,4.426086956521739,[['Blouse']],2018-02-12_00-21-37_UTC,15167,129,[[['print']]],tutivargasm
1717821106399712798,4.542168674698795,[['Tee']],2018-02-19_00-30-55_UTC,13762,87,"[[['floral', 'print']]]",tutivargasm
1718521035484860776,4.395652173913043,[['Sweater']],2018-02-19_23-41-33_UTC,18945,254,"[[['floral', 'print']]]",tutivargasm
1729268519517567498,4.496688741721854,[['Skirt']],2018-03-06_19-34-53_UTC,19999,160,[[['floral']]],tutivargasm
1734479028055593525,4.127906976744186,[['Blouse']],2018-03-14_00-07-14_UTC,14289,99,[[['print']]],tutivargasm
1737092296762356669,4.293103448275862,[['Shorts']],2018-03-17_14-39-20_UTC,12764,77,[[['floral']]],tutivargasm
1738038226089122376,4.306122448979592,[['Dress']],2018-03-18_21-58-43_UTC,20770,116,"[[['floral', 'print']]]",tutivargasm
1738598727634188754,4.277777777777778,[['Dress']],2018-03-19_16-32-20_UTC,17056,58,"[[['floral', 'print']]]",tutivargasm
1739215025678434510,4.297872340425532,[['Tee']],2018-03-20_12-56-49_UTC,15242,54,"[[['floral', 'print']]]",tutivargasm
1739359991218086809,4.443037974683544,[['Tee']],2018-03-20_17-44-50_UTC,14474,92,[[['print']]],tutivargasm
1742323037892858590,4.075949367088608,[['Tee']],2018-03-24_19-51-53_UTC,15618,96,"[[['floral', 'print']]]",tutivargasm
1745997459170420795,3.966292134831461,[['Blouse']],2018-03-29_21-32-18_UTC,19057,100,"[[['floral', 'print']]]",tutivargasm
1751558281942575518,4.042105263157895,[['Tee']],2018-04-06_13-40-40_UTC,17472,115,[[['print']]],tutivargasm
1754063212624757768,4.359550561797753,[['Blouse']],2018-04-10_00-37-31_UTC,15493,98,[[['print']]],tutivargasm
1761715145678315893,4.03125,[['Blouse']],2018-04-20_14-00-32_UTC,12140,35,"[[['floral', 'print']]]",tutivargasm
1768546104549700363,4.275330396475771,[['Blouse']],2018-04-30_00-12-26_UTC,20167,579,"[[['floral', 'print']]]",tutivargasm
1770069193284561498,4.67948717948718,[['Sweater']],2018-05-02_02-38-32_UTC,14094,87,"[[['floral', 'print']]]",tutivargasm
1777277112283300193,4.244897959183674,[['Dress']],2018-05-12_01-19-23_UTC,22124,281,"[[['floral', 'print']]]",tutivargasm
1784529725962031341,4.266666666666667,[['Shorts']],2018-05-22_01-29-02_UTC,18593,122,[[['print']]],tutivargasm
1790309583459475905,4.075268817204301,[['Blouse']],2018-05-30_00-52-35_UTC,18917,124,[[['print']]],tutivargasm
1791697841745729174,4.014705882352941,[['Dress']],2018-05-31_22-50-48_UTC,15392,78,[[['print']]],tutivargasm
1794652380954138594,4.1,[['Blouse']],2018-06-05_00-40-57_UTC,19796,112,"[[['floral', 'print']]]",tutivargasm
1795296417533077922,4.3418803418803416,[['Dress']],2018-06-05_22-00-32_UTC,10528,134,[[['floral']]],tutivargasm
1795752148317110766,4.391304347826087,[['Skirt']],2018-06-06_13-05-59_UTC,12603,254,"[[['floral', 'print']]]",tutivargasm
1798945410834198035,4.2926829268292686,"[['Blouse'], ['Blouse'], ['Dress']]",2018-06-10_22-50-26_UTC,32495,279,"[[['floral']], [['floral', 'print']], [['print']]]",tutivargasm
1801515843903152008,4.581081081081081,[['Sweater']],2018-06-14_11-57-25_UTC,22303,158,"[[['floral', 'print']]]",tutivargasm
1804780887797548147,4.443548387096774,[['Blouse']],2018-06-19_00-04-29_UTC,18710,134,[[['print']]],tutivargasm
1806288837712214023,4.700581395348837,[['Tee']],2018-06-21_02-00-30_UTC,26859,373,[[['floral']]],tutivargasm
1808196605888994508,4.306451612903226,"[['Shorts'], ['Shorts']]",2018-06-23_17-10-54_UTC,36453,209,"[[['floral', 'print']], [['floral', 'print']]]",tutivargasm
1808372495419873159,4.36986301369863,[['Blouse']],2018-06-23_23-00-22_UTC,47975,161,"[[['floral', 'print']]]",tutivargasm
1813968475938656940,4.269870609981516,[['Skirt']],2018-07-01_16-18-35_UTC,40511,614,[[['print']]],tutivargasm
1814944826745331015,4.435483870967742,[['Dress']],2018-07-03_00-38-25_UTC,23801,140,"[[['floral', 'print']]]",tutivargasm
1819287199172329156,4.3125,[['Dress']],2018-07-09_00-25-56_UTC,21083,86,[[['print']]],tutivargasm
1821469163195307240,4.25,[['Shorts']],2018-07-12_00-41-06_UTC,30772,194,[[['print']]],tutivargasm
1824274075734005467,4.258064516129032,[['Dress']],2018-07-15_21-33-58_UTC,38763,165,[[['print']]],tutivargasm
1825075481391071031,4.269461077844311,[['Jacket']],2018-07-17_00-06-13_UTC,31208,198,"[[['floral', 'print']]]",tutivargasm
1825542410740336742,4.455882352941177,[['Sweater']],2018-07-17_15-33-55_UTC,31477,147,"[[['floral', 'print']]]",tutivargasm
1825793622899345240,4.158301158301159,[['Dress']],2018-07-17_23-53-02_UTC,41485,293,[[['floral']]],tutivargasm
1826285372193384257,4.272058823529412,[['Skirt']],2018-07-18_16-10-03_UTC,47071,340,"[[['floral', 'print']]]",tutivargasm
1826497674608102080,4.410958904109589,[['Blouse']],2018-07-18_23-11-51_UTC,26357,79,[[['print']]],tutivargasm
1826561140383310984,4.250513347022587,[['Skirt']],2018-07-19_01-17-57_UTC,65269,604,"[[['floral', 'print']]]",tutivargasm
1830898527620237362,4.481481481481482,[['Blouse']],2018-07-25_00-55-34_UTC,31791,127,[[['print']]],tutivargasm
1831605181659578279,4.308333333333334,"[['Blouse'], ['Jacket'], ['Skirt']]",2018-07-26_00-19-34_UTC,25229,127,"[[['floral']], [['floral']], [['floral']]]",tutivargasm
1832346726083995918,4.227941176470588,"[['Skirt'], ['Skirt'], ['Blouse']]",2018-07-27_00-52-53_UTC,29750,151,"[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]",tutivargasm
1837096484019330629,2.86106346483705,[['Shorts']],2018-08-02_14-09-48_UTC,33894,694,[[['print']]],tutivargasm
1837798147071812163,4.494252873563219,[['Skirt']],2018-08-03_13-23-53_UTC,33552,188,[[['print']]],tutivargasm
1838716501852754343,4.309523809523809,[['Sweater']],2018-08-04_19-48-29_UTC,39023,145,"[[['floral', 'print']]]",tutivargasm
1841572321951043793,4.422680412371134,[['Jacket']],2018-08-08_18-22-29_UTC,31543,109,[[['print']]],tutivargasm
1842863163005451051,4.410256410256411,[['Blouse']],2018-08-10_13-07-10_UTC,23444,132,[[['print']]],tutivargasm
1842945693670916651,4.47887323943662,[['Sweater']],2018-08-10_15-51-08_UTC,26794,158,[[['print']]],tutivargasm
1843631881880721885,4.376146788990826,[['Blouse']],2018-08-11_14-34-28_UTC,27960,128,"[[['floral', 'print']]]",tutivargasm
1844371719156282080,4.355371900826446,[['Shorts']],2018-08-12_15-04-24_UTC,27717,127,"[[['floral', 'print']]]",tutivargasm
1844690985944527057,4.575342465753424,[['Dress']],2018-08-13_01-38-43_UTC,18937,80,[[['print']]],tutivargasm
1846832491031522999,4.463541666666667,[['Shorts']],2018-08-16_00-33-30_UTC,39357,206,"[[['floral', 'print']]]",tutivargasm
1854583295608072556,4.368888888888889,[['Blouse']],2018-08-26_17-12-58_UTC,70859,500,"[[['floral', 'print']]]",tutivargasm
1858077345145301301,4.0,[['Blouse']],2018-08-31_12-55-01_UTC,23730,115,"[[['floral', 'print']]]",tutivargasm
1861316809489516138,4.544444444444444,[['Shorts']],2018-09-05_00-11-16_UTC,33211,98,"[[['floral', 'print']]]",tutivargasm
1862006303826035186,4.562899786780384,[['Jacket']],2018-09-05_23-01-10_UTC,54138,567,"[[['floral', 'print']]]",tutivargasm
1862758353924856725,4.344827586206897,[['Dress']],2018-09-06_23-55-21_UTC,43388,221,"[[['floral', 'print']]]",tutivargasm
1864776297936752374,4.015384615384615,[['Jacket']],2018-09-09_18-44-39_UTC,20992,291,"[[['floral', 'print']]]",tutivargasm
1864845797579252528,4.756697648988518,"[['Tee'], ['Blouse']]",2018-09-09_21-02-44_UTC,36103,1962,"[[['floral', 'print']], [['floral', 'print']]]",tutivargasm
1870042260575755421,4.340782122905028,[['Tee']],2018-09-17_01-07-11_UTC,36461,211,[[['print']]],tutivargasm
1871916538208333547,4.350318471337579,[['Jeans']],2018-09-19_15-11-02_UTC,61484,347,"[[['floral', 'print']]]",tutivargasm
1874862987366451415,4.228070175438597,[['Sweater']],2018-09-23_16-45-06_UTC,48252,267,"[[['floral', 'print']]]",tutivargasm
1875081993251737774,4.377245508982036,[['Sweater']],2018-09-24_00-00-13_UTC,58978,389,[[['floral']]],tutivargasm
1876524848340256734,3.845890410958904,[['Dress']],2018-09-25_23-46-55_UTC,44337,371,"[[['floral', 'print']]]",tutivargasm
1877153866953292729,4.3078512396694215,"[['Blouse'], ['Shorts'], ['Tee']]",2018-09-26_20-36-40_UTC,58085,555,"[[['floral', 'print']], [['floral']], [['print']]]",tutivargasm
1880157692874550609,4.537037037037037,[['Dress']],2018-10-01_00-04-44_UTC,26518,116,"[[['floral', 'print']]]",tutivargasm
1881514806364665574,4.5,"[['Dress'], ['Tee'], ['Dress']]",2018-10-02_21-01-05_UTC,22365,194,"[[['graphic']], [['print']], [['print']]]",tutivargasm
1881959384125318173,4.188775510204081,[['Dress']],2018-10-03_11-44-22_UTC,23434,228,"[[['floral', 'print']]]",tutivargasm
1882075957909578564,4.263888888888889,[['Jacket']],2018-10-03_15-35-59_UTC,25725,167,[[['print']]],tutivargasm
1882949667780806451,4.565217391304348,[['Tee']],2018-10-04_20-31-53_UTC,32149,95,"[[['floral', 'print']]]",tutivargasm
1883579954843859042,4.463917525773196,"[['Shorts'], ['Skirt']]",2018-10-05_17-24-09_UTC,20937,115,"[[['floral']], [['floral', 'print']]]",tutivargasm
1885917325899704284,4.677725118483412,[['Top']],2018-10-08_22-48-06_UTC,26269,241,[[['floral']]],tutivargasm
1886355702138619168,4.3054830287206265,[['Dress']],2018-10-09_13-19-04_UTC,46565,456,"[[['floral', 'print']]]",tutivargasm
1887813719937835366,4.759358288770054,[['Top']],2018-10-11_13-35-54_UTC,30522,197,[[['print']]],tutivargasm
1888110925920245990,4.836510500807754,[['Blouse']],2018-10-11_23-26-23_UTC,25402,3519,[[['print']]],tutivargasm
1891015842183992931,4.177541729893778,"[['Jeans'], ['Dress'], ['Dress']]",2018-10-15_23-37-56_UTC,49283,709,"[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]",tutivargasm
1892300394827089657,4.443349753694581,[['Top']],2018-10-17_18-10-07_UTC,52519,237,[[['print']]],tutivargasm
1892490697412547369,4.3532934131736525,[['Top']],2018-10-18_00-28-13_UTC,40939,197,"[[['floral', 'print']]]",tutivargasm
1893768837879510799,4.56973293768546,[['Dress']],2018-10-19_18-47-39_UTC,24010,421,"[[['floral', 'print']]]",tutivargasm
1896101283983635284,4.414772727272728,[['Skirt']],2018-10-23_00-01-48_UTC,29388,214,"[[['floral', 'print']]]",tutivargasm
1896774518144352870,4.329218106995885,[['Skirt']],2018-10-23_22-19-24_UTC,42658,276,[[['print']]],tutivargasm
1898977884853290260,4.338235294117647,"[['Dress'], ['Sweater']]",2018-10-26_23-17-06_UTC,40346,303,"[[['floral', 'print']], [['print']]]",tutivargasm
1900315330782202565,4.420560747663552,"[['Sweater'], ['Skirt']]",2018-10-28_19-34-22_UTC,36639,114,"[[['floral']], [['floral', 'print']]]",tutivargasm
1900425145227480535,4.370588235294117,"[['Dress'], ['Dress']]",2018-10-28_23-12-33_UTC,44485,362,"[[['floral', 'print']], [['floral', 'print']]]",tutivargasm
1900842738933422411,4.481481481481482,"[['Skirt'], ['Jacket']]",2018-10-29_13-02-14_UTC,46725,298,"[[['floral', 'print']], [['floral', 'print']]]",tutivargasm
1900989349906989884,4.3105590062111805,[['Skirt']],2018-10-29_17-53-31_UTC,41166,197,"[[['floral', 'print']]]",tutivargasm
1902013650928074248,4.485576923076923,[['Top']],2018-10-31_03-48-37_UTC,37381,251,[[['print']]],tutivargasm
1905939349921457009,4.170731707317073,[['Shorts']],2018-11-05_13-48-17_UTC,45223,378,[[['print']]],tutivargasm
1907690519027468974,4.190476190476191,"[['Dress'], ['Jeans']]",2018-11-07_23-47-33_UTC,19024,127,"[[['print']], [['print']]]",tutivargasm
1915668332019759943,4.43298969072165,[['Skirt']],2018-11-18_23-58-02_UTC,65715,420,[[['print']]],tutivargasm
1916246795546045547,4.639175257731959,[['Blouse']],2018-11-19_19-07-20_UTC,26595,109,"[[['floral', 'print']]]",tutivargasm
1920451065464039142,4.593810444874275,[['Blouse']],2018-11-25_14-20-28_UTC,55420,590,[[['print']]],tutivargasm
1921178762200770208,4.392156862745098,[['Tee']],2018-11-26_14-26-17_UTC,39760,171,"[[['floral', 'print']]]",tutivargasm
1923681344366437363,4.628571428571429,[['Blouse']],2018-11-30_01-18-28_UTC,32404,113,"[[['floral', 'print']]]",tutivargasm
1925862822571503487,4.423357664233577,[['Jeans']],2018-12-03_01-32-40_UTC,52027,307,"[[['floral', 'print']]]",tutivargasm
1927668168831085613,4.598360655737705,[['Sweater']],2018-12-05_13-19-34_UTC,25270,138,[[['print']]],tutivargasm
1932269795961527414,4.543010752688172,[['Dress']],2018-12-11_21-42-11_UTC,29317,202,"[[['floral', 'print']]]",tutivargasm
1932315165311743202,4.3072,[['Sweater']],2018-12-11_23-12-19_UTC,52396,729,"[[['floral', 'print']]]",tutivargasm
1932742942888341072,4.319209039548023,[['Jeans']],2018-12-12_13-22-14_UTC,52102,397,"[[['floral', 'print']]]",tutivargasm
1934210969152765954,4.431279620853081,"[['Blouse'], ['Tee']]",2018-12-14_13-58-57_UTC,40380,263,"[[['print']], [['floral', 'print']]]",tutivargasm
1938842766557633053,4.320759137769447,[['Jacket']],2018-12-20_23-21-30_UTC,59665,4785,[[['print']]],tutivargasm
1940956274112018796,4.472584856396867,[['Blouse']],2018-12-23_21-20-40_UTC,79587,417,"[[['floral', 'print']]]",tutivargasm
1954796367549400627,4.153225806451613,[['Dress']],2019-01-11_23-38-27_UTC,29198,150,"[[['floral', 'print']]]",tutivargasm
1955249927512798232,4.424731182795699,[['Jacket']],2019-01-12_14-39-36_UTC,50348,212,"[[['floral', 'print']]]",tutivargasm
1955512183400159795,4.474820143884892,[['Jacket']],2019-01-12_23-20-39_UTC,50502,154,"[[['floral', 'print']]]",tutivargasm
1956288275031319941,4.453571428571428,[['Dress']],2019-01-14_01-02-37_UTC,63327,331,[[['print']]],tutivargasm
1957426206408190479,4.559210526315789,[['Dress']],2019-01-15_14-43-29_UTC,32111,179,[[['floral']]],tutivargasm
1958152984600966939,4.395348837209302,[['Top']],2019-01-16_14-47-27_UTC,26390,153,"[[['floral', 'print']]]",tutivargasm
1963903276944535806,4.219626168224299,[['Tee']],2019-01-24_13-12-16_UTC,24287,237,[[['print']]],tutivargasm
1964692080353760022,4.462365591397849,[['Skirt']],2019-01-25_15-19-28_UTC,25737,111,"[[['floral', 'print']]]",tutivargasm
1965444274166332037,4.090909090909091,[['Tee']],2019-01-26_16-13-57_UTC,17102,58,[[['floral']]],tutivargasm
1967857639241151317,4.429473684210526,[['Jacket']],2019-01-30_00-08-52_UTC,86881,541,"[[['floral', 'print']]]",tutivargasm
1968986062852227758,4.5344827586206895,[['Tee']],2019-01-31_13-30-51_UTC,34743,195,[[['print']]],tutivargasm
1972191714907079671,4.029629629629629,[['Blouse']],2019-02-04_23-39-54_UTC,24530,208,"[[['floral', 'print']]]",tutivargasm
1974154255493482488,4.657894736842105,[['Sweater']],2019-02-07_16-39-07_UTC,28295,229,[[['floral']]],tutivargasm
1977279213528295465,4.516129032258065,[['Tee']],2019-02-12_00-07-52_UTC,56473,249,[[['floral']]],tutivargasm
1978790738330247853,4.4822695035461,[['Top']],2019-02-14_02-10-59_UTC,30437,150,"[[['floral', 'print']]]",tutivargasm
1980169371376430019,4.543103448275862,[['Dress']],2019-02-15_23-50-05_UTC,46524,139,[[['print']]],tutivargasm
1980910313423397378,4.767857142857143,[['Jacket']],2019-02-17_00-22-12_UTC,31733,120,"[[['floral', 'print']]]",tutivargasm
1982165363500175038,4.642857142857143,[['Skirt']],2019-02-18_17-55-46_UTC,42627,189,[[['print']]],tutivargasm
1983837168329579838,3.950207468879668,[['Tee']],2019-02-21_01-17-21_UTC,40152,370,[[['floral']]],tutivargasm
1986451958227163099,4.717528373266078,[['Dress']],2019-02-24_15-52-28_UTC,33021,830,[[['print']]],tutivargasm
1990220845271853474,4.402439024390244,[['Skirt']],2019-03-01_20-40-34_UTC,29790,210,"[[['floral', 'print']]]",tutivargasm
1991799367102684272,4.553846153846154,[['Tee']],2019-03-04_00-56-49_UTC,40435,305,[[['floral']]],tutivargasm
1992914627050203761,4.553488372093023,[['Jacket']],2019-03-05_13-52-38_UTC,36211,244,"[[['floral', 'print']]]",tutivargasm
1993217728931959105,4.512,"[['Skirt'], ['Jacket']]",2019-03-05_23-54-51_UTC,20349,676,"[[['floral', 'print']], [['print']]]",tutivargasm
1993972288063709105,4.334928229665072,[['Dress']],2019-03-07_00-54-01_UTC,23412,250,[[['floral']]],tutivargasm
1996159972504899472,4.4125,[['Shorts']],2019-03-10_01-20-33_UTC,60096,268,"[[['floral', 'print']]]",tutivargasm
1997566612420474385,4.629107981220657,[['Jeans']],2019-03-11_23-55-18_UTC,59864,256,"[[['floral', 'print']]]",tutivargasm
2000926409056377036,4.666666666666667,"[['Top'], ['Shorts'], ['Dress']]",2019-03-16_15-10-37_UTC,25459,139,"[[['print']], [['floral']], [['print']]]",tutivargasm
2007030601344946917,4.487179487179487,[['Dress']],2019-03-25_01-18-33_UTC,34999,174,"[[['floral', 'print']]]",tutivargasm
2008864698820459037,4.471428571428572,[['Dress']],2019-03-27_14-02-35_UTC,56315,296,"[[['floral', 'print']]]",tutivargasm
2011775438053020272,4.62037037037037,[['Blouse']],2019-03-31_14-25-42_UTC,31104,126,[[['print']]],tutivargasm
2012151184382699472,3.925373134328358,[['Dress']],2019-04-01_02-52-14_UTC,15183,81,[[['print']]],tutivargasm
2012493002299374985,4.1940298507462686,[['Dress']],2019-04-01_14-11-22_UTC,35450,155,"[[['floral', 'print']]]",tutivargasm
2013493625928855382,4.224299065420561,[['Dress']],2019-04-02_23-19-26_UTC,29036,136,"[[['floral', 'print']]]",tutivargasm
2018564519047095795,4.6138613861386135,[['Blouse']],2019-04-09_23-14-23_UTC,58311,790,"[[['floral', 'print']]]",tutivargasm
2018981158473261900,4.621621621621622,[['Sweater']],2019-04-10_13-02-11_UTC,25677,81,[[['print']]],tutivargasm
2019671565439928292,4.400826446280992,[['Dress']],2019-04-11_11-53-54_UTC,54203,265,"[[['floral', 'print']]]",tutivargasm
2020117904758050845,4.350318471337579,[['Jacket']],2019-04-12_02-40-41_UTC,35363,176,[[['print']]],tutivargasm
2025111356377818504,4.246511627906977,"[['Dress'], ['Dress']]",2019-04-19_00-01-47_UTC,48100,243,"[[['floral', 'print']], [['floral', 'print']]]",tutivargasm
2026537650894329406,4.130019120458891,"[['Dress'], ['Blouse']]",2019-04-20_23-15-35_UTC,53821,700,"[[['floral', 'print']], [['floral', 'print']]]",tutivargasm
2027155901345089741,4.338028169014085,[['Skirt']],2019-04-21_19-43-56_UTC,35031,169,"[[['floral', 'print']]]",tutivargasm
2030579318668778233,4.169133192389007,[['Shorts']],2019-04-26_13-05-39_UTC,55120,652,"[[['floral', 'print']]]",tutivargasm
2030882886865053550,4.554054054054054,[['Dress']],2019-04-26_23-08-47_UTC,24079,75,[[['print']]],tutivargasm
2032298195576678580,4.188235294117647,[['Skirt']],2019-04-28_22-00-45_UTC,25557,92,"[[['floral', 'print']]]",tutivargasm
2033068055369868212,4.423780487804878,"[['Dress'], ['Jacket']]",2019-04-29_23-30-20_UTC,59505,378,"[[['floral', 'print']], [['floral', 'print']]]",tutivargasm
2033785702604377226,3.990990990990991,[['Dress']],2019-04-30_23-16-10_UTC,38745,844,"[[['floral', 'print']]]",tutivargasm
2034565354025630043,4.679764243614931,"[['Dress'], ['Skirt'], ['Dress']]",2019-05-02_01-05-12_UTC,65967,542,"[[['floral', 'print']], [['floral']], [['print']]]",tutivargasm
2039603357307577703,4.260714285714286,"[['Dress'], ['Dress']]",2019-05-08_23-54-48_UTC,37117,316,"[[['floral', 'print']], [['floral', 'print']]]",tutivargasm
2040746614007630172,4.497409326424871,"[['Tee'], ['Dress']]",2019-05-10_13-46-15_UTC,46579,234,"[[['floral']], [['floral']]]",tutivargasm
